protein,num_pfams,pfam_accession,pfam_name
NP_418374.1,2,PF00155,Aminotran_1_2
NP_418374.1,2,PF01053,Cys_Met_Meta_PP
NP_418375.1,3,PF00696,AA_kinase
NP_418375.1,3,PF00742,Homoserine_dh
NP_418375.1,3,PF03447,NAD_binding_3
NP_418380.4,2,PF00465,Fe-ADH
NP_418380.4,2,PF13685,Fe-ADH_2
NP_418385.1,2,PF02302,PTS_IIB
NP_418385.1,2,PF25554,PTS_EIIB_BC_N
NP_418386.1,2,PF01228,Gly_radical
NP_418386.1,2,PF02901,PFL-like
NP_418387.3,2,PF04055,Radical_SAM
NP_418387.3,2,PF13353,Fer4_12
NP_418389.1,2,PF00165,HTH_AraC
NP_418389.1,2,PF12833,HTH_18
NP_418392.1,3,PF01546,Peptidase_M20
NP_418392.1,3,PF04389,Peptidase_M28
NP_418392.1,3,PF07687,M20_dimer
NP_418393.1,3,PF01118,Semialdhyde_dh
NP_418393.1,3,PF02774,Semialdhyde_dhC
NP_418393.1,3,PF22698,Semialdhyde_dhC_1
NP_418395.1,2,PF00206,Lyase_1
NP_418395.1,2,PF14698,ASL_C2
NP_418396.1,2,PF00126,HTH_1
NP_418396.1,2,PF03466,LysR_substrate
NP_418397.2,7,PF00070,Pyr_redox
NP_418397.2,7,PF00890,FAD_binding_2
NP_418397.2,7,PF02852,Pyr_redox_dim
NP_418397.2,7,PF07992,Pyr_redox_2
NP_418397.2,7,PF12831,FAD_oxidored
NP_418397.2,7,PF13450,NAD_binding_8
NP_418397.2,7,PF13738,Pyr_redox_3
NP_418398.3,2,PF00440,TetR_N
NP_418398.3,2,PF21943,TetR_C_46
NP_418400.1,2,PF05958,tRNA_U5-meth_tr
NP_418400.1,2,PF13649,Methyltransf_25
NP_418401.1,2,PF00593,TonB_dep_Rec_b-barrel
NP_418401.1,2,PF07715,Plug
NP_418403.1,2,PF01565,FAD_binding_4
NP_418403.1,2,PF02873,MurB_C
NP_418404.1,3,PF02237,BPL_C
NP_418404.1,3,PF03099,BPL_LplA_LipB
NP_418404.1,3,PF08279,HTH_11
NP_418407.1,3,PF00009,GTP_EFTU
NP_418407.1,3,PF03143,GTP_EFTU_D3
NP_418407.1,3,PF03144,GTP_EFTU_D2
NP_418409.1,2,PF00467,KOW
NP_418409.1,2,PF02357,NusG
NP_418410.1,2,PF00298,Ribosomal_L11
NP_418410.1,2,PF03946,Ribosomal_L11_N
NP_418412.1,2,PF00466,Ribosomal_L10
NP_418412.1,2,PF27436,RL10_C
NP_418413.1,2,PF00542,Ribosomal_L12
NP_418413.1,2,PF16320,Ribosomal_L12_N
NP_418414.1,6,PF00562,RNA_pol_Rpb2_6
NP_418414.1,6,PF04560,RNA_pol_Rpb2_7
NP_418414.1,6,PF04561,RNA_pol_Rpb2_2
NP_418414.1,6,PF04563,RNA_pol_Rpb2_1
NP_418414.1,6,PF04565,RNA_pol_Rpb2_3
NP_418414.1,6,PF10385,RNA_pol_Rpb2_45
NP_418415.1,5,PF00623,RNA_pol_Rpb1_2
NP_418415.1,5,PF04983,RNA_pol_Rpb1_3
NP_418415.1,5,PF04997,RNA_pol_Rpb1_1
NP_418415.1,5,PF04998,RNA_pol_Rpb1_5
NP_418415.1,5,PF05000,RNA_pol_Rpb1_4
NP_418417.1,2,PF04055,Radical_SAM
NP_418417.1,2,PF06968,BATS
NP_418422.1,2,PF01964,ThiC_Rad_SAM
NP_418422.1,2,PF13667,ThiC-associated
NP_418428.1,2,PF00216,Bac_DNA_binding
NP_418428.1,2,PF18291,HU-HIG
NP_418431.1,2,PF00512,HisKA
NP_418431.1,2,PF02518,HATPase_c
NP_418432.1,7,PF00004,AAA
NP_418432.1,7,PF00072,Response_reg
NP_418432.1,7,PF00158,Sigma54_activat
NP_418432.1,7,PF02954,HTH_8
NP_418432.1,7,PF07728,AAA_5
NP_418432.1,7,PF14532,Sigma54_activ_2
NP_418432.1,7,PF25601,AAA_lid_14
NP_418433.1,5,PF01071,GARS_A
NP_418433.1,5,PF02655,ATP-grasp_3
NP_418433.1,5,PF02786,CPSase_L_D2
NP_418433.1,5,PF02843,GARS_C
NP_418433.1,5,PF02844,GARS_N
NP_418434.1,2,PF01808,AICARFT_IMPCHas
NP_418434.1,2,PF02142,MGS
NP_418436.1,4,PF00583,Acetyltransf_1
NP_418436.1,4,PF08445,FR47
NP_418436.1,4,PF13508,Acetyltransf_7
NP_418436.1,4,PF13673,Acetyltransf_10
NP_418438.1,3,PF01274,MS_TIM-barrel
NP_418438.1,3,PF20656,MS_N
NP_418438.1,3,PF20659,MS_C
NP_418439.1,2,PF00463,ICL
NP_418439.1,2,PF13714,PEP_mutase
NP_418440.1,2,PF06315,AceK_kinase
NP_418440.1,2,PF20423,AceK_regulatory
NP_418441.1,2,PF07906,Toxin_15
NP_418441.1,2,PF12796,Ank_2
NP_418442.2,2,PF01614,IclR_C
NP_418442.2,2,PF09339,HTH_IclR
NP_418443.1,5,PF00809,Pterin_bind
NP_418443.1,5,PF02310,B12-binding
NP_418443.1,5,PF02574,S-methyl_trans
NP_418443.1,5,PF02607,B12-binding_2
NP_418443.1,5,PF02965,Met_synt_B12
NP_418444.1,2,PF01895,PhoU
NP_418444.1,2,PF02690,Na_Pi_cotrans
NP_418446.1,2,PF00849,PseudoU_synth_2
NP_418446.1,2,PF01479,S4
NP_418448.1,4,PF00696,AA_kinase
NP_418448.1,4,PF01842,ACT
NP_418448.1,4,PF13840,ACT_7
NP_418448.1,4,PF22468,ACT_9
NP_418452.1,2,PF06251,Caps_syn_GfcC_C
NP_418452.1,2,PF20616,Caps_syn_GfcC_N
NP_418455.1,2,PF00083,Sugar_tr
NP_418455.1,2,PF07690,MFS_1
NP_418457.1,3,PF00528,BPD_transp_1
NP_418457.1,3,PF14785,MalF_P2
NP_418457.1,3,PF20872,MalF_N_TM
NP_418458.1,2,PF01547,SBP_bac_1
NP_418458.1,2,PF13416,SBP_bac_8
NP_418459.1,3,PF00005,ABC_tran
NP_418459.1,3,PF08402,TOBE_2
NP_418459.1,3,PF17912,OB_MalK
NP_418465.4,3,PF01553,Acyltransferase
NP_418465.4,3,PF19277,GPAT_C
NP_418465.4,3,PF27464,PlsB_N
NP_418467.1,2,PF00717,Peptidase_S24
NP_418467.1,2,PF01726,LexA_DNA_bind
NP_418475.1,3,PF00107,ADH_zinc_N
NP_418475.1,3,PF08240,ADH_N
NP_418475.1,3,PF13602,ADH_zinc_N_2
NP_418476.1,3,PF00772,DnaB
NP_418476.1,3,PF03796,DnaB_C
NP_418476.1,3,PF13481,AAA_25
NP_418477.1,2,PF00842,Ala_racemase_C
NP_418477.1,2,PF01168,Ala_racemase_N
NP_418482.1,6,PF00005,ABC_tran
NP_418482.1,6,PF02463,SMC_N
NP_418482.1,6,PF13555,AAA_29
NP_418482.1,6,PF17755,UvrA_DNA-bind
NP_418482.1,6,PF17760,UvrA_inter
NP_418482.1,6,PF20703,nSTAND1
NP_418485.1,2,PF00563,EAL
NP_418485.1,2,PF12792,CSS-motif
NP_418486.1,2,PF00165,HTH_AraC
NP_418486.1,2,PF12833,HTH_18
NP_418487.1,3,PF00376,MerR
NP_418487.1,3,PF09278,MerR-DNA-bind
NP_418487.1,3,PF13411,MerR_1
NP_418490.1,3,PF00805,Pentapeptide
NP_418490.1,3,PF13576,Pentapeptide_3
NP_418490.1,3,PF13599,Pentapeptide_4
NP_418493.1,3,PF00501,AMP-binding
NP_418493.1,3,PF13193,AMP-binding_C
NP_418493.1,3,PF16177,ACAS_N
NP_418494.1,3,PF02335,Cytochrom_C552
NP_418494.1,3,PF09699,Paired_CXXCH_1
NP_418494.1,3,PF14522,Cytochrome_C7
NP_418495.2,6,PF02085,Cytochrom_CIII
NP_418495.2,6,PF09699,Paired_CXXCH_1
NP_418495.2,6,PF13435,Cytochrome_C554
NP_418495.2,6,PF14522,Cytochrome_C7
NP_418495.2,6,PF14537,Cytochrom_c3_2
NP_418495.2,6,PF22678,Cytochrom_c_NrfB-like
NP_418496.1,9,PF00037,Fer4
NP_418496.1,9,PF12797,Fer4_2
NP_418496.1,9,PF12800,Fer4_4
NP_418496.1,9,PF12837,Fer4_6
NP_418496.1,9,PF12838,Fer4_7
NP_418496.1,9,PF13187,Fer4_9
NP_418496.1,9,PF13237,Fer4_10
NP_418496.1,9,PF13247,Fer4_11
NP_418496.1,9,PF25160,LdpA_Fe-S-bd
NP_418498.1,2,PF01578,Cytochrom_C_asm
NP_418498.1,2,PF16327,CcmF_C
NP_418500.1,2,PF07719,TPR_2
NP_418500.1,2,PF23914,TPR_CcmH_CycH
NP_418503.1,3,PF00384,Molybdopterin
NP_418503.1,3,PF01568,Molydop_binding
NP_418503.1,3,PF04879,Molybdop_Fe4S4
NP_418505.2,2,PF04632,FUSC
NP_418505.2,2,PF13515,FUSC_2
NP_418506.1,4,PF00364,Biotin_lipoyl
NP_418506.1,4,PF25876,HH_MFP_RND
NP_418506.1,4,PF25917,BSH_RND
NP_418506.1,4,PF25963,Beta-barrel_AAEA
NP_418507.2,3,PF00753,Lactamase_B
NP_418507.2,3,PF14863,Alkyl_sulf_dimr
NP_418507.2,3,PF14864,Alkyl_sulf_C
NP_418511.1,2,PF00005,ABC_tran
NP_418511.1,2,PF13304,AAA_21
NP_418512.1,3,PF00532,Peripla_BP_1
NP_418512.1,3,PF13377,Peripla_BP_3
NP_418512.1,3,PF13407,Peripla_BP_4
NP_418513.4,2,PF01380,SIS
NP_418513.4,2,PF01418,HTH_6
NP_418516.1,2,PF12706,Lactamase_B_2
NP_418516.1,2,PF23023,Anti-Pycsar_Apyc1
NP_418517.1,3,PF00583,Acetyltransf_1
NP_418517.1,3,PF13508,Acetyltransf_7
NP_418517.1,3,PF13673,Acetyltransf_10
NP_418519.1,2,PF01979,Amidohydro_1
NP_418519.1,2,PF07969,Amidohydro_3
NP_418526.1,3,PF00392,GntR
NP_418526.1,3,PF01047,MarR
NP_418526.1,3,PF07702,UTRA
NP_418530.1,2,PF00005,ABC_tran
NP_418530.1,2,PF13304,AAA_21
NP_418531.1,2,PF00903,Glyoxalase
NP_418531.1,2,PF06983,3-dmu-9_3-mt
NP_418532.1,2,PF03831,YjdM
NP_418532.1,2,PF08274,Zn_Ribbon_YjdM
NP_418533.1,2,PF00350,Dynamin_N
NP_418533.1,2,PF01926,MMR_HSR1
NP_418535.1,4,PF00083,Sugar_tr
NP_418535.1,4,PF07690,MFS_1
NP_418535.1,4,PF08946,Osmo_CC
NP_418535.1,4,PF13347,MFS_2
NP_418536.1,3,PF00512,HisKA
NP_418536.1,3,PF02518,HATPase_c
NP_418536.1,3,PF26769,HAMP_PhoQ
NP_418537.1,2,PF00072,Response_reg
NP_418537.1,2,PF00486,Trans_reg_C
NP_418538.2,2,PF00884,Sulfatase
NP_418538.2,2,PF08019,EptA_B_N
NP_418539.1,2,PF00324,AA_permease
NP_418539.1,2,PF13520,AA_permease_2
NP_418540.1,2,PF00165,HTH_AraC
NP_418540.1,2,PF12833,HTH_18
NP_418541.2,3,PF01276,OKR_DC_1
NP_418541.2,3,PF03709,OKR_DC_1_N
NP_418541.2,3,PF03711,OKR_DC_1_C
NP_418542.1,2,PF00165,HTH_AraC
NP_418542.1,2,PF12833,HTH_18
NP_418543.1,2,PF02056,Glyco_hydro_4
NP_418543.1,2,PF11975,Glyco_hydro_4C
NP_418546.1,2,PF05681,Fumerase
NP_418546.1,2,PF05683,Fumerase_C
NP_418549.1,7,PF00989,PAS
NP_418549.1,7,PF02518,HATPase_c
NP_418549.1,7,PF13188,PAS_8
NP_418549.1,7,PF13596,PAS_10
NP_418549.1,7,PF14501,HATPase_c_5
NP_418549.1,7,PF14689,SPOB_a
NP_418549.1,7,PF17203,sCache_3_2
NP_418551.1,3,PF00583,Acetyltransf_1
NP_418551.1,3,PF13508,Acetyltransf_7
NP_418551.1,3,PF14542,Acetyltransf_CG
NP_418553.1,3,PF00152,tRNA-synt_2
NP_418553.1,3,PF01336,tRNA_anti-codon
NP_418553.1,3,PF01409,tRNA-synt_2d
NP_418554.1,2,PF00854,PTR2
NP_418554.1,2,PF07690,MFS_1
NP_418555.1,3,PF01276,OKR_DC_1
NP_418555.1,3,PF03709,OKR_DC_1_N
NP_418555.1,3,PF03711,OKR_DC_1_C
NP_418556.1,2,PF00324,AA_permease
NP_418556.1,2,PF13520,AA_permease_2
NP_418557.1,2,PF00486,Trans_reg_C
NP_418557.1,2,PF18500,CadC_C1
NP_418559.1,6,PF00085,Thioredoxin
NP_418559.1,6,PF02683,DsbD_TM
NP_418559.1,6,PF11412,DsbD_N
NP_418559.1,6,PF13098,Thioredoxin_2
NP_418559.1,6,PF13386,DsbD_2
NP_418559.1,6,PF13899,Thioredoxin_7
NP_418561.1,3,PF03600,CitMHS
NP_418561.1,3,PF03605,DcuA_DcuB
NP_418561.1,3,PF03606,DcuC
NP_418562.4,2,PF00206,Lyase_1
NP_418562.4,2,PF10415,FumaraseC_C
NP_418565.1,2,PF00324,AA_permease
NP_418565.1,2,PF13520,AA_permease_2
NP_418570.1,2,PF04055,Radical_SAM
NP_418570.1,2,PF13353,Fer4_12
NP_418571.1,3,PF01132,EFP
NP_418571.1,3,PF08207,EFP_N
NP_418571.1,3,PF09285,Elong-fact-P_C
NP_418573.1,2,PF00061,Lipocalin
NP_418573.1,2,PF08212,Lipocalin_2
NP_418577.1,6,PF12838,Fer4_7
NP_418577.1,6,PF13085,Fer2_3
NP_418577.1,6,PF13183,Fer4_8
NP_418577.1,6,PF13187,Fer4_9
NP_418577.1,6,PF13237,Fer4_10
NP_418577.1,6,PF13534,Fer4_17
NP_418578.1,3,PF00890,FAD_binding_2
NP_418578.1,3,PF02910,Succ_DH_flav_C
NP_418578.1,3,PF07992,Pyr_redox_2
NP_418580.2,2,PF00324,AA_permease
NP_418580.2,2,PF13520,AA_permease_2
NP_418583.1,5,PF00924,MS_channel_2nd
NP_418583.1,5,PF12794,MscS_TM
NP_418583.1,5,PF12795,MscS_porin
NP_418583.1,5,PF21082,MS_channel_3rd
NP_418583.1,5,PF21088,MS_channel_1st
NP_418584.1,2,PF02666,PS_Dcarbxylase
NP_418584.1,2,PF27523,PSD
NP_418585.4,2,PF01926,MMR_HSR1
NP_418585.4,2,PF03193,RsgA_GTPase
NP_418587.1,2,PF08331,QueG_DUF1730
NP_418587.1,2,PF13484,Fer4_16
NP_418588.1,2,PF01256,Carb_kinase
NP_418588.1,2,PF03853,YjeF_N
NP_418590.1,2,PF01520,Amidase_3
NP_418590.1,2,PF11741,AMIN
NP_418591.1,4,PF01119,DNA_mis_repair
NP_418591.1,4,PF02518,HATPase_c
NP_418591.1,4,PF08676,MutL_C
NP_418591.1,4,PF13589,HATPase_c_3
NP_418592.1,2,PF01715,IPPT
NP_418592.1,2,PF01745,IPT
NP_418594.1,6,PF00025,Arf
NP_418594.1,6,PF01926,MMR_HSR1
NP_418594.1,6,PF02421,FeoB_N
NP_418594.1,6,PF13167,GTP-bdg_N
NP_418594.1,6,PF16360,GTP-bdg_M
NP_418594.1,6,PF19275,HflX_C
NP_418595.1,2,PF01145,Band_7
NP_418595.1,2,PF12221,HflK_N
NP_418600.4,5,PF00575,S1
NP_418600.4,5,PF00773,RNB
NP_418600.4,5,PF08206,OB_RNB
NP_418600.4,5,PF08461,WHD_RNase_R
NP_418600.4,5,PF17876,CSD2
NP_418601.1,2,PF00588,SpoU_methylase
NP_418601.1,2,PF08032,SpoU_sub_bind
NP_418608.6,5,PF00441,Acyl-CoA_dh_1
NP_418608.6,5,PF02770,Acyl-CoA_dh_M
NP_418608.6,5,PF08028,Acyl-CoA_dh_2
NP_418608.6,5,PF18158,AidB_N
NP_418608.6,5,PF22924,ACOX_C_alpha1
NP_418611.1,5,PF00326,Peptidase_S9
NP_418611.1,5,PF00561,Abhydrolase_1
NP_418611.1,5,PF02230,Abhydrolase_2
NP_418611.1,5,PF12146,Hydrolase_4
NP_418611.1,5,PF12697,Abhydrolase_6
NP_418612.1,3,PF00455,DeoRC
NP_418612.1,3,PF08220,HTH_DeoR
NP_418612.1,3,PF08279,HTH_11
NP_418613.2,2,PF12706,Lactamase_B_2
NP_418613.2,2,PF13483,Lactamase_B_3
NP_418622.1,2,PF00436,SSB
NP_418622.1,2,PF22657,SSB_1
NP_418624.1,2,PF01281,Ribosomal_L9_N
NP_418624.1,2,PF03948,Ribosomal_L9_C
NP_418627.4,2,PF04225,LysM_OapA
NP_418627.4,2,PF08525,OapA_N
NP_418628.4,2,PF00254,FKBP_C
NP_418628.4,2,PF01346,FKBP_N
NP_418629.1,2,PF00324,AA_permease
NP_418629.1,2,PF13520,AA_permease_2
NP_418630.1,2,PF01814,Hemerythrin
NP_418630.1,2,PF04405,ScdA_N
NP_418632.1,5,PF01073,3Beta_HSD
NP_418632.1,5,PF01370,Epimerase
NP_418632.1,5,PF05368,NmrA
NP_418632.1,5,PF07993,NAD_binding_4
NP_418632.1,5,PF13460,NAD_binding_10
NP_418634.1,2,PF00149,Metallophos
NP_418634.1,2,PF02872,5_nucleotid_C
NP_418639.1,3,PF00571,CBS
NP_418639.1,3,PF01595,CNNM
NP_418639.1,3,PF03471,CorC_HlyC
NP_418641.1,3,PF01103,Omp85
NP_418641.1,3,PF07244,POTRA
NP_418641.1,3,PF17243,POTRA_TamA_1
NP_418642.1,2,PF04357,TamB
NP_418642.1,2,PF27051,TamB_N
NP_418648.1,3,PF00532,Peripla_BP_1
NP_418648.1,3,PF13407,Peripla_BP_4
NP_418648.1,3,PF13458,Peripla_BP_6
NP_418653.1,2,PF00316,FBPase
NP_418653.1,2,PF18913,FBPase_C
NP_418654.1,3,PF01225,Mur_ligase
NP_418654.1,3,PF02875,Mur_ligase_C
NP_418654.1,3,PF08245,Mur_ligase_M
NP_418656.1,3,PF01523,PmbA_TldD_1st
NP_418656.1,3,PF19289,PmbA_TldD_3rd
NP_418656.1,3,PF19290,PmbA_TldD_2nd
NP_418659.1,3,PF01228,Gly_radical
NP_418659.1,3,PF03477,ATP-cone
NP_418659.1,3,PF13597,NRDD
NP_418661.1,2,PF00367,PTS_EIIB
NP_418661.1,2,PF02378,PTS_EIIC
NP_418662.1,3,PF00356,LacI
NP_418662.1,3,PF00532,Peripla_BP_1
NP_418662.1,3,PF13377,Peripla_BP_3
NP_418663.1,5,PF00122,E1-E2_ATPase
NP_418663.1,5,PF00689,Cation_ATPase_C
NP_418663.1,5,PF00690,Cation_ATPase_N
NP_418663.1,5,PF00702,Hydrolase
NP_418663.1,5,PF13246,Cation_ATPase
NP_418665.1,2,PF01948,PyrI
NP_418665.1,2,PF02748,PyrI_C
NP_418666.1,2,PF00185,OTCace
NP_418666.1,2,PF02729,OTCace_N
NP_418670.1,3,PF00106,adh_short
NP_418670.1,3,PF01370,Epimerase
NP_418670.1,3,PF13561,adh_short_C2
NP_418675.1,2,PF00185,OTCace
NP_418675.1,2,PF02729,OTCace_N
NP_418679.1,5,PF00133,tRNA-synt_1
NP_418679.1,5,PF08264,Anticodon_1
NP_418679.1,5,PF09334,tRNA-synt_1g
NP_418679.1,5,PF10458,Val_tRNA-synt_C
NP_418679.1,5,PF13603,tRNA-synt_1_2
NP_418681.1,2,PF00883,Peptidase_M17
NP_418681.1,2,PF02789,Peptidase_M17_N
NP_418684.1,5,PF01935,DUF87
NP_418684.1,5,PF04851,ResIII
NP_418684.1,5,PF05872,HerA_C
NP_418684.1,5,PF10412,TrwB_AAD_bind
NP_418684.1,5,PF13401,AAA_22
NP_418685.1,4,PF00356,LacI
NP_418685.1,4,PF00532,Peripla_BP_1
NP_418685.1,4,PF13377,Peripla_BP_3
NP_418685.1,4,PF13407,Peripla_BP_4
NP_418686.1,3,PF02447,GntP_permease
NP_418686.1,3,PF03600,CitMHS
NP_418686.1,3,PF06808,DctM
NP_418687.1,3,PF00106,adh_short
NP_418687.1,3,PF08659,KR
NP_418687.1,3,PF13561,adh_short_C2
NP_418688.1,3,PF00107,ADH_zinc_N
NP_418688.1,3,PF08240,ADH_N
NP_418688.1,3,PF13602,ADH_zinc_N_2
NP_418690.4,4,PF00107,ADH_zinc_N
NP_418690.4,4,PF01262,AlaDh_PNT_C
NP_418690.4,4,PF08240,ADH_N
NP_418690.4,4,PF13602,ADH_zinc_N_2
NP_418693.1,3,PF00665,rve
NP_418693.1,3,PF13276,HTH_21
NP_418693.1,3,PF13683,rve_3
NP_418698.1,2,PF01609,DDE_Tnp_1
NP_418698.1,2,PF13006,Nterm_IS4
NP_418699.4,2,PF00083,Sugar_tr
NP_418699.4,2,PF07690,MFS_1
NP_418700.2,3,PF01408,GFO_IDH_MocA
NP_418700.2,3,PF02894,GFO_IDH_MocA_C
NP_418700.2,3,PF22725,GFO_IDH_MocA_C3
NP_418704.1,3,PF00665,rve
NP_418704.1,3,PF13384,HTH_23
NP_418704.1,3,PF13936,HTH_38
NP_418707.1,3,PF00005,ABC_tran
NP_418707.1,3,PF13304,AAA_21
NP_418707.1,3,PF13555,AAA_29
NP_418709.1,2,PF00950,ABC-3
NP_418709.1,2,PF01032,FecCD
NP_418711.1,4,PF00593,TonB_dep_Rec_b-barrel
NP_418711.1,4,PF07660,STN
NP_418711.1,4,PF07715,Plug
NP_418711.1,4,PF14905,OMP_b-brl_3
NP_418712.1,2,PF04773,FecR
NP_418712.1,2,PF16220,DUF4880
NP_418713.1,4,PF04542,Sigma70_r2
NP_418713.1,4,PF04545,Sigma70_r4
NP_418713.1,4,PF07638,Sigma70_ECF
NP_418713.1,4,PF08281,Sigma70_r4_2
NP_418714.1,2,PF03811,Zn_ribbon_InsA
NP_418714.1,2,PF12759,HTH_Tnp_IS1
NP_418716.1,2,PF02447,GntP_permease
NP_418716.1,2,PF03600,CitMHS
NP_418717.1,2,PF00920,ILVD_EDD_N
NP_418717.1,2,PF24877,ILV_EDD_C
NP_418720.1,2,PF00455,DeoRC
NP_418720.1,2,PF08220,HTH_DeoR
NP_418726.1,7,PF01135,PCMT
NP_418726.1,7,PF02353,CMAS
NP_418726.1,7,PF07021,MetW
NP_418726.1,7,PF08241,Methyltransf_11
NP_418726.1,7,PF13489,Methyltransf_23
NP_418726.1,7,PF13649,Methyltransf_25
NP_418726.1,7,PF13847,Methyltransf_31
NP_418727.1,2,PF00583,Acetyltransf_1
NP_418727.1,2,PF13508,Acetyltransf_7
NP_418730.4,5,PF01344,Kelch_1
NP_418730.4,5,PF07646,Kelch_2
NP_418730.4,5,PF24681,Kelch_KLHDC2_KLHL20_DRC7
NP_418730.4,5,PF24981,Beta-prop_ATRN-LZTR1
NP_418730.4,5,PF24996,NANM
NP_418736.3,2,PF00345,PapD_N
NP_418736.3,2,PF02753,PapD_C
NP_418737.1,3,PF00577,Usher
NP_418737.1,3,PF13953,PapC_C
NP_418737.1,3,PF13954,PapC_N
NP_418740.1,2,PF00419,Fimbrial
NP_418740.1,2,PF09160,FimH_man-bind
NP_418741.1,2,PF02447,GntP_permease
NP_418741.1,2,PF03600,CitMHS
NP_418742.1,2,PF01261,AP_endonuc_2
NP_418742.1,2,PF03786,UxuA
NP_418743.1,2,PF01232,Mannitol_dh
NP_418743.1,2,PF08125,Mannitol_dh_C
NP_418744.1,2,PF00392,GntR
NP_418744.1,2,PF07729,FCD
NP_418747.1,2,PF00126,HTH_1
NP_418747.1,2,PF03466,LysR_substrate
NP_418748.1,2,PF01979,Amidohydro_1
NP_418748.1,2,PF07969,Amidohydro_3
NP_418752.1,2,PF06779,MFS_4
NP_418752.1,2,PF07690,MFS_1
NP_418753.3,2,PF06977,SdiA-regulated
NP_418753.3,2,PF13449,Phytase-like
NP_418757.1,2,PF00083,Sugar_tr
NP_418757.1,2,PF07690,MFS_1
NP_418760.1,3,PF00155,Aminotran_1_2
NP_418760.1,3,PF00392,GntR
NP_418760.1,3,PF14502,HTH_41
NP_418766.4,5,PF00004,AAA
NP_418766.4,5,PF01078,Mg_chelatase
NP_418766.4,5,PF07728,AAA_5
NP_418766.4,5,PF12102,MrcB_N
NP_418766.4,5,PF28529,McrB_lid
NP_418769.1,3,PF02384,N6_Mtase
NP_418769.1,3,PF07669,Eco57I
NP_418769.1,3,PF12161,HsdM_N
NP_418770.2,5,PF00270,DEAD
NP_418770.2,5,PF00271,Helicase_C
NP_418770.2,5,PF04851,ResIII
NP_418770.2,5,PF08463,EcoEI_R_C
NP_418770.2,5,PF18766,SWI2_SNF2
NP_418771.1,3,PF04471,Mrr_cat
NP_418771.1,3,PF14338,Mrr_N
NP_418771.1,3,PF22722,NA-iREase1
NP_418772.4,2,PF02492,cobW
NP_418772.4,2,PF07683,CobW_C
NP_418775.1,3,PF00015,MCPsignal
NP_418775.1,3,PF00672,HAMP
NP_418775.1,3,PF02203,TarH
NP_418778.4,5,PF00107,ADH_zinc_N
NP_418778.4,5,PF01262,AlaDh_PNT_C
NP_418778.4,5,PF08240,ADH_N
NP_418778.4,5,PF13602,ADH_zinc_N_2
NP_418778.4,5,PF16912,Glu_dehyd_C
NP_418779.2,2,PF00884,Sulfatase
NP_418779.2,2,PF22895,DUF7024
NP_418781.1,3,PF00004,AAA
NP_418781.1,3,PF00308,Bac_DnaA
NP_418781.1,3,PF01695,IstB_IS21
NP_418787.1,2,PF06276,FhuF
NP_418787.1,2,PF11575,FhuF_C
NP_418788.1,7,PF05175,MTS
NP_418788.1,7,PF06325,PrmA
NP_418788.1,7,PF08241,Methyltransf_11
NP_418788.1,7,PF08242,Methyltransf_12
NP_418788.1,7,PF08468,MTS_N
NP_418788.1,7,PF13649,Methyltransf_25
NP_418788.1,7,PF13847,Methyltransf_31
NP_418790.1,8,PF00583,Acetyltransf_1
NP_418790.1,8,PF08445,FR47
NP_418790.1,8,PF12746,GNAT_acetyltran
NP_418790.1,8,PF13420,Acetyltransf_4
NP_418790.1,8,PF13480,Acetyltransf_6
NP_418790.1,8,PF13508,Acetyltransf_7
NP_418790.1,8,PF13527,Acetyltransf_9
NP_418790.1,8,PF13673,Acetyltransf_10
NP_418791.1,3,PF00702,Hydrolase
NP_418791.1,3,PF13242,Hydrolase_like
NP_418791.1,3,PF13419,HAD_2
NP_418792.1,5,PF00009,GTP_EFTU
NP_418792.1,5,PF01926,MMR_HSR1
NP_418792.1,5,PF03144,GTP_EFTU_D2
NP_418792.1,5,PF16658,RF3_C
NP_418792.1,5,PF22042,EF-G_D2
NP_418793.1,2,PF04972,BON
NP_418793.1,2,PF16693,Yop-YscD_ppl_1st
NP_418794.1,2,PF01734,Patatin
NP_418794.1,2,PF19890,DUF6363
NP_418796.1,5,PF00037,Fer4
NP_418796.1,5,PF04055,Radical_SAM
NP_418796.1,5,PF12838,Fer4_7
NP_418796.1,5,PF13187,Fer4_9
NP_418796.1,5,PF13353,Fer4_12
NP_418799.1,3,PF00591,Glycos_transf_3
NP_418799.1,3,PF02885,Glycos_trans_3N
NP_418799.1,3,PF07831,PYNP_C
NP_418803.1,3,PF03099,BPL_LplA_LipB
NP_418803.1,3,PF10437,Lip_prot_lig_C
NP_418803.1,3,PF21948,LplA-B_cat
NP_418805.1,4,PF00702,Hydrolase
NP_418805.1,4,PF08282,Hydrolase_3
NP_418805.1,4,PF12710,HAD
NP_418805.1,4,PF18429,DUF5609
NP_418806.1,8,PF03796,DnaB_C
NP_418806.1,8,PF05362,Lon_C
NP_418806.1,8,PF06745,ATPase
NP_418806.1,8,PF08423,Rad51
NP_418806.1,8,PF13481,AAA_25
NP_418806.1,8,PF13541,ChlI
NP_418806.1,8,PF18073,Zn_ribbon_LapB
NP_418806.1,8,PF23442,DUF7125
NP_418807.4,3,PF01381,HTH_3
NP_418807.4,3,PF01467,CTP_transf_like
NP_418807.4,3,PF13521,AAA_28
NP_418808.1,4,PF00005,ABC_tran
NP_418808.1,4,PF01926,MMR_HSR1
